URL,Title,Address,Description,Compensation,Employment Type 
https://newyork.craigslist.org/mnh/egr/6173920794.html,Architect / Engineer / CAD Operator,Upper West Side,"
        
Busy Firm Specializing in Exterior Building Restoration, with 2 Available Positions:
 
We specialize in Local Law 11/98 Facade Restoration, Roof, Terrace and Balcony Restoration, Plaza Restoration, as well as Sidewalk Vault Restoration. Projects are located in the 5 Boroughs of NYC.
Both positions are full time and includes health benefits, 401K and Bonus. Please do NOT respond if you live outside of the Tri-State Area. You MUST have a car and a valid driver's license. Please include your resume and salary requirements.
 
Position 1: Recent Graduate w/ Architectural / Engineering Degree with Auto CAD Experience
Position 2: A self motivated NYS Licensed Architect (RA) or Structural Engineer (PE) with a background in high rise exterior building restoration. 

This positions require evaluating Exterior Facade Conditions from Suspended Scaffolds, designing and preparing construction documents, structural restoration design, daily site visits to review the active work being performed. Proficient in MS Word is required and ACAD is a plus. 

Serious Inquiries Only - Please no mechanical or electrical engineers
    ","Health Benefits, 401K, Bonus & Expenses",full-time
https://newyork.craigslist.org/brk/egr/6173982061.html,Project manager and Estimator,greenpoint brooklyn,"
        
Based in Greenpoint, Brooklyn  - High-rise Concrete Contractor 
Looking for Project Manager  and Estimator for Immediate Hire

Project Manager - Requirements- 

CONCRETE SUPERSTRUCTURE EXPERIENCE REQUIRED_ OTHERWISE DO NOT APPLY.

Experience with Concrete superstructure Quantity take off and Project Management required
Duties will include but are not limited to:
Attending job meetings with owner
Shop drawing control
Quantity take off

Must have strong organizational and communications skills.
Computer skills MS Office, Microsoft Excel, Adobe a must 

Send resume with salary requirements in attachment format only 

Estimator Requirements 

Concrete Contractor seeking an experienced Estimator for immediate hire! Minimum of 5 years' experience in construction.

Requirements for consideration include, but are not limited to:
•	Ability to read and understand Architectural and Structural Plans
•	Experience with Concrete Superstructure
•	Experience with New York High-rise construction estimating and bidding processes.
•	Prepare a complete Quantity Take off 
•	Prepare proposals based on QTO 


MS Word Excel
MS Office
MS Outlook 
Adobe Acrobat Pro 
Knowledge of AutoCAD a plus.

Resume format: Word Attachments or PDF only! All others will be deleted!
    ",TBD,full-time
https://newyork.craigslist.org/mnh/egr/6174852208.html,Landscape Design Teacher,Manhattan,"
        
Landscape Design Teacher 

Manhattan-based school seeks a New York-based landscape designer to assist students with course related questions and provide evaluations on student projects. The ideal candidate will have customer service experience as well as a minimum of two years working as a professional in the landscape design field. Project evaluations are made as digital audio recordings, so a good speaking voice and the ability to express your thoughts clearly are both very important. This is an in-office position. We're looking for a candidate who has a minimum of 9 hours per week available.

If you are interested, please reply to this advertisement and put ""Landscape Design Teacher"" in the subject line. Tell us why you are interested in teaching landscape design and any teaching experience you have had. Thank you for your interest.    ",20 per hour,contract
https://newyork.craigslist.org/mnh/egr/6174653149.html,Fire Sprinkler Engineer,NYC,"
        
We are Capitol Fire Sprinkler, a third generation fire sprinkler company that has been in business for over 60 years in New York City. We install, maintain, and service fire sprinkler systems in residential, office, warehouse, and retail buildings (of all sizes). We have over 100 employees, and we are headquartered in Queens, NY. 

Our mission is to do all things fire sprinkler in order to save lives, and protect the property of our customers. We love to learn new things, accomplish more, and get better everyday. 

We offer security, competitive wages, and great benefits (health / dental / vision, 401k, sick/holiday). 



DUTIES
-Design fire sprinkler systems
-Prepare hydraulic calculations
-Participate in Company learning / training sessions
-Coordinate sprinkler design with existing structure and other subcontractors via 2D/BIM .
-Prepare ""as-built"" drawings for in-house archive and client files.
-Review project updates for change orders.
-Prepare stock lists and material requisitions.
-Perform field surveys for initial drawing layout as well as follow-up for accuracy and coordination.
-Interface with GC / Owner


QUALIFICATIONS
-Bachelor's degree in Engineering with experience in engineering and design Fire Protection (FP) systems
-Requires a minimum of 3-7 years of applicable experience
-Must be knowledgeable and experienced at applying National Fire Protection Association (NFPA) standards and of NYC fire protection code
-SprinkCAD skills are preferred.    ",Commensurate with Talent / Enthusiasm,full-time
https://newyork.craigslist.org/mnh/egr/6175370987.html,Procurement Project Manager with Interior Design background needed,Midtown East,"
        
An Interior Finish and FF+E supply company is looking for a qualified and experienced candidate to manage projects throughout the stages of material sourcing, procurement, design consultation, and material installation. This position will serve as the main liaison between our clients and the factories and vendors we work with. Our typical projects include hotels, high rise residential towers, and apartments complexes. We work with developers and architects to source high quality and unique finishes from global sources.

The Procurement Project Manager will be responsible for

Pricing quotes from vendors.
Specification review for accuracy.
Vendor payment term negotiations.
Expedite orders and enter production / shipping updates.
Freight quotes.
Establish and promote positive supplier relationships. Meet with and vet new suppliers.
Purchasing expertise.
Knowledge of commercial furniture, floor coverings, interior design finishes
Understanding of interior design standards.
Work with designers/developers/architects and project managers for FF&E specifications
Ordering of all materials and FF&E
Processing of purchase orders, revisions, request and review acknowledgements / invoices for accuracy and approval for payment.
Analyze and negotiate bids with vendors to present the most advantageous pricing, logistics and service.
Work with controller to establish favorable credit terms with new manufactures.
Oversee and coordinates purchasing matters with other departments, including senior management and ownership.
Provides Purchasing expertise.
Obtain fire rating certification, warranties and other product information.
Troubleshoot and provide solutions with suppliers regarding orders through installation.
Coordinate logistics for receipt of goods within scheduled deadlines.
Performs other duties as assigned.

KNOWLEDGE, SKILLS AND ABILITIES REQUIRED:
Applying comprehensive purchasing principles and practices.
Develops and improves internal business processes and procedures.
Responsible for optimizing purchasing activities and developing positive business relationships with vendors.
Proven negotiation and time management skills.
Excellent relationship building skills.
Excellent analytical skills with high attention to detail.
Strong computer skills.
Proven history of successful goal setting, achievement, and employee growth management.
Procurement management.
Provide weekly update to Director of Operations pertaining to project functions
Proficiency in Procore software - a PLUS

EDUCATION AND OR EXPERIENCE:
Education Requirements: Associates Degree or Higher Preferred.
Computer Skills Requirements: MS Office Applications, Autocad preferred. 
Experience: Minimum of 2 years of experience in interior design, architecture, or a purchasing role
Job Type: Full-time    ",Based on experience,full-time
https://newyork.craigslist.org/brk/egr/6175272276.html,Seeking mechanical engineer specializing in HVAC and plumbing design.,Brooklyn,"
        
Engineering Design Company, seeking mechanical engineer with at least 3 years experience, specializing in HVAC and plumbing design. Full knowledge of AUTO CAD a MUST. Competitive salary based on experience. Paid vacation and sick days. Please send you resume.    ",DOE,full-time
https://newyork.craigslist.org/wch/egr/6175323592.html,Project Estimator,Stamford,"
        
Looking to hire a full time estimator who can perform blue print take offs and on site field measurements.
Estimator will also handle all biding docs and all work order docs. 
MUST have knowledge in insulation. 
Work base in New york and Connecticut. 
Office is in Stamford
    ",TBD,full-time
https://newyork.craigslist.org/mnh/egr/6175370629.html,CONSTRUCTION SUPERINTENDANT,New York City,"
        
Construction Superintendent needed for busy NYC based GC. Work is primarily interior renovations in commercial, residential and institutional environments. 
Duties include:
Administor and maintain proper project safety
Monitoring and enforcing the project schedule with all trades
Maintain relationships and schedules with all subcontractors
Ability to resolve on site disputes and discrepancies
Oversee progress and workmanship of all work on site
Daily logs, site reports, and worker counts for all subcontractors throughout construction process
Inspecting deliveries of construction material to job site to ensure correct quantity and quality
composing and implementing 2 and 4 week look aheads. 

Benefits

Paid vacation
401K
Health insurance


3 years experience required.











© craigslist - Map data © OpenStreetMap
(google map) 
compensation: per experience
employment type: full-time
Construction Superintendent needed for busy NYC based GC. Work is primarily interior renovations in commercial, residential and institutional environments. Duties include:
Administer and maintain proper project safety
Monitoring & enforcing the project schedule with all trades
Maintain relationships and schedules with all subcontractors
Ability to resolve on site disputes and discrepancies
Oversee progress and workmanship of all work on site
Daily logs, site reports, and worker counts for all subcontractors throughout construction process
Inspecting deliveries of construction material to job site to ensure correct quantity and quality
composing and implementing 2 and 4 week look aheads. 

Benefits

pad vacation
401K
Health insurance


3 years experience required.    ",reflective of canditates experience,full-time
https://newyork.craigslist.org/mnh/egr/6175379100.html,Intermediate Architect,Midtown,"
        
Midtown Architecture Office searching for a talented mid-level architectural license candidate to assist on multiple projects.

Candidate should be motivated, self-starting, intelligent, highly organized, articulate and have a strong passion for architecture and construction.

Responsibilities: Will include preparing working drawings and contract documents as well as assisting on all phases of various projects from initial site surveys to filing with the Department of Buildings(DOB) and project completion. 

Requirements:
* Degree from accredited architecture school
* 3 - 5 years work experience (Highly preferred) 
    (less experienced candidates will be considered if they have DOB or General Contracting experience.)                                                                           
* In the process of obtaining architectural licensure
* DOB ID and Building Department experience               
* Strong knowledge of NYC Building Codes including ICC A117.1-2009, NYCECC and ASHRAE 90.1
* Experience with working drawings
* Experience with commercial and residential projects
* Expert in AutoCAD
* Knowledge in: SketchUp, Adobe software, MS Office Suite & other software useful
* Ability to work independently with minimal supervision  
* Ability to clearly communicate with Clients and City Officials
* Ability to complete tasks with accuracy and with strong attention to detail
* Ability to consistently meet deadlines

Please reply with:
* Your resume and work samples
* Your salary requirements and general availability including start date.
* Legal work status
* References will be required and verified after interview
    ",Based on Experience,full-time
https://newyork.craigslist.org/fct/egr/6175159418.html,Landscape Architect/Designer (2-5 years experience),"Bridgeport, CT","
        
Artemis Landscape Architects is an award winning landscape architecture studio located in historic Bijou Square in downtown Bridgeport. As a boutique firm of talented professionals, we are committed to excellence in project design, management, implementation and personal service. (www.ArtemisLA.com)

Candidates will have 2-5 years of project experience from schematic design through construction documentation and contract administration, preferably with a strong background in high-end residential design. 

POSITION RESPONSIBILITIES:
•	Schematic design presentation graphics.
•	Construction documentation, project coordination, and contract administration for multiple projects simultaneously.
•	Maintain clear and effective communication with clients, contractors, consultants and team members.
 
REQUIREMENTS INCLUDE:
•	BLA from an accredited landscape architecture program
•	2-5 years minimum experience 
•	Proficiency in AutoCAD/ Vectorworks Landmark
•	Proficiency with Adobe Creative Suite, MS Office, Sketchup (Mac environment)
•	Creative thinker and team player
•	Strong communication skills
•	Attention to detail and ability to work efficiently with high degree of accuracy
•	Excellent time management and organizational skills
•	Must have exceptional work ethic and able to multi-task/switch gears
•	Field administration required, must have vehicle.

Please submit cover letter with salary requirements, resume and work samples.    ",Dependent on experience,full-time
https://newyork.craigslist.org/mnh/egr/6175471306.html,Construction Project Manager Real Estate Developer/Builder NYC,East Village,"
        
Responsibilities:
 
Coordination with clients, subcontractors and suppliers. Supervision of subcontractors and staff tradespeople. Schedule, coordinate and oversee work of subcontractors and Assistant Project Manager. Prepare detailed daily reports, ensure budgetary and schedule goals are met. 
 
 
Requirements
 
Creating meeting minutes, daily logs, change orders, and requisitions
Ability to read drawings
Ability to analyze data, problem solve, and multi-task
Handling all RFIs and RFPs, submittals, and shop drawings
 Strong interpersonal skills, executive presence, and dedicated team player
 
Experience:
Minimum 5 years construction management experience, preferably in NYC 
Scheduling (including use of software) & Shop Drawings
Ability to read blue prints
Buyouts
Excellent communication skills - written and oral
Excellent organization skills
Knowledge of Excel and Microsoft Project
Knowledge of AutoCad a plus
Coordiate of Trades
 
 
Education Prefered:
Bachelor's Degree preferably in Architecture, Engineering or Construction Management.
  
Compensation:
Family Health benefits 
401K
Opportunity for financial, professional and personal growth
    ",Salary commensurate with experience,full-time
https://newyork.craigslist.org/mnh/egr/6176164081.html,Energy Efficiency Engineers,Midtown East,"
        
ERS is a leading energy engineering firm specializing in assessment and implementation of energy efficiency projects; the design, implementation and evaluation of energy efficiency programs for utilities and state organizations; renewable/sustainable building assessment; and energy analysis. ERS is based in North Andover, Massachusetts with additional offices in New York, Maine, Connecticut, Texas, Oregon, Vermont, and California.

ERS continues to expand, and they are currently seeking to hire Energy Engineers for their Times Square Area office.

This candidate should have energy engineering experience that includes knowledge of energy systems, energy efficiency, renewable energy, and sustainable practices for commercial building systems, new building construction, and industrial manufacturing operations. Experience in energy engineering and project management experience and strong technical knowledge of both energy efficiency practices and energy efficiency programs are also highly desirable.

Currently ERS is seeking a highly motivated candidate able to work independently with significant academic focus and experience in several of the following areas:

- Energy Efficiency and Building Use Modeling and Simulation 
- Comprehensive Energy Assessments & Analyses
- HVAC System Assessment and Analytical Modeling 
- Industrial Process Efficiency and Productivity 
- Building Commissioning/Retro-Commissioning Services 
- High Performance and Green Buildings/LEED Certification 
- Demand Management and Demand Response
- Compressed Air Supply & Demand-Side Enhancements 
- State-of-the-Art Lighting Design M&V 
- Monitoring & Verification (M&V) and Impact Evaluation 
- Renewable Energy Technologies (photovoltaics, wind, distributed generation, etc.) 
- Efficiency Program Design & Implementation

Successful applicants will also have experience conducting and/or directing site surveys, performing measure analyses, and preparing comprehensive reports detailing analytical findings. The ability to work closely with customers, vendors, and efficiency program administrators is essential, and business development, construction administration, design, and/or project management skills are a plus. A bachelor's degree in Engineering is required; a masters or advanced degree is preferred. Excellent communication, writing, and computer skills are mandatory. 

ERS offers a competitive salary commensurate with experience and background, a comprehensive benefits package, and an excellent opportunity for growth.

Please submit your resume and a cover letter. Resumes without cover letters will not be considered.    ",DOE,full-time
https://newyork.craigslist.org/que/egr/6175525517.html,License Engineer/ Architect,ASTORIA,"
        
Expediting  & Construction   Comp.  located in Queens  is seeking license  Engineer or Architect for part time job ( two or three days  per week ) Also Draftsman  having  knowledge on responding of Plan Examiner Objections along with NYC zoning code. Good opportunity for the right people. Please send resume and cover page only if you have the above qualifications.    ",upon interview,part-time
https://newyork.craigslist.org/mnh/egr/6175566151.html,Junior Architect / Engineer (Financial District),Financial District,"
        
Fast-paced Lower Manhattan engineering firm is looking for a self-starter and motivated candidate to join our firm. The qualified candidate will be responsible for communicating with clients, contractors, and consultants.

Immediate Hiring

Requirements:
-Bachelor Degree in Architecture or Engineering
-Proficient with AutoCAD 2014 or later, MS Office Suite and Adobe Suite
-Experience measuring and preparing drawings
-Familiarity with NYC Department of Building and Landmarks procedures and requirements a plus

Pls email your resume and a cover letter    ",Subject to experience,full-time
https://newyork.craigslist.org/brk/egr/6175570909.html,Seeking Architect Project Manager & Expeditor 4 Brownstone conversion,Williamsburg,"
        
I need architectural set of plans for an Alt 1 conversion. Plans for DOB approval. 
Also an expeditor who can get plans accepted and approved.
Also will need a project manager to oversee this project.
Will offer a contract with payment agreement.
Only serious and experience with references and a resume. Thanks.
    ",Upon agreement of contract,contract
https://newyork.craigslist.org/mnh/egr/6175504359.html,"Civil Engineer - roadways, drainage, storm-water, AutoCAD",Financial District,"
        
URGENT NEED for a Civil Engineer responsible for the design of roadways, ramps, bridge approaches, storm-water drainage, etc.
*  Must have at least six years of experience.  
*  BSCE degree or more or equivalent.  
*  PE license a plus but not required.  
*  MUST be AutoCAD proficient to supervise designer or go in and make occasional changes.   
*  MUST be familiar with codes and roadway regulations.  

Additional Civil Engineers needed, with six years experience, as well as 10 years, 15 years and more!  Contact Joe Brennan or Alexandra Dralyuk immediately.    ",$100 - $130K yearly salary,full-time
https://newyork.craigslist.org/mnh/egr/6176075080.html,ARCHITECTURAL DRAFTER,East Harlem,"
        
A Harlem-based architectural firm is looking for a full-time drafter to join their team. The firm is seeking someone with 2-5 years of architectural drafting experience and excellent AutoCAD skills with an ability to work from sketches and red-lines. A bachelor degree in architecture is a plus. Proficiency in Microsoft Office programs (Word, Excel and PowerPoint), Photoshop, Sketch-Up, Illustrator, In-Design, Rhino and Revit also welcomed). Position includes advancement opportunities to other design professional duties.

Salary commensurate with experience. Candidates must be in the New York City area and have valid U.S. work status.

To apply, please send cover letter in body of the email with attached PDFs of resume and samples of work which illustrate talent and experience.

    ",$20-$26/hr,full-time
https://newyork.craigslist.org/mnh/egr/6176199517.html,Energy Efficiency Outreach Specialist,Midtown,"
        
ERS has an immediate opening for an Energy Efficiency Outreach Specialist with excellent customer skills to support activities in New York State.

We are looking for an outgoing self-starter with strong technical, communication, and interpersonal skills to interface with commercial and industrial customers at their facilities and guide them through the process of identifying energy efficiency measures and participating in New York's energy efficiency programs. Some travel will be expected.

The ideal candidate must be customer focused, have experience working with commercial building systems or manufacturing/industrial process systems, be effective in communicating with all levels of management and operations staff (from the CFO to the maintenance manager), and understand the decision-making process for capital equipment purchases. Prior experience in commercial facilities or industrial/manufacturing settings is required. Experience with energy efficiency programs and assessment and a technical background are preferred. Excellent writing, communications, computer, and customer-relationship development skills are mandatory.

The Outreach Specialist will be responsible for: 
•	Developing strong relationships and deep engagement with commercial and industrial customers for energy-related projects and improvements
•	Providing customer support and programmatic assistance to facility owners and operators associated with participation in state energy efficiency programs 
•	Connecting with vendors and industry partners to identify potential energy efficiency projects for customers
•	Working with staff engineers to provide technical review and assessment of energy-related projects, conduct/direct site surveys, and analyze efficiency measures
•	Preparing comprehensive reports with detailed findings

If you desire to work for a progressive, dynamic, growing company where you can make substantive contributions, please email your resume and cover letter in MS Word format. Please not, resumes without cover letters will not be considered. ERS offers competitive salaries and a comprehensive benefits package. Please use Job Code NYTOS

About ERS
ERS is a progressive, energy efficiency engineering and consulting firm with growing offices in New York (NYC and Albany); N. Andover, MA (Metro Boston area); Portland, OR; Santa Clara, CA; Hartford, CT; and Augusta, ME, servicing clients regionally, nationally, and internationally. ERS's areas of specialization include energy efficiency program design and administration, efficiency program evaluation services, energy efficiency and industrial process assessments and implementation support, technology assessment, green building/sustainability services, premium efficiency lighting design, energy code compliance, commissioning services, and other activities supporting energy efficiency and sustainability initiatives.
    ",DOE,full-time
https://newyork.craigslist.org/brx/egr/6176471235.html,Project Manager,,"
        
Requirements: B.Sc. Engineering Management, or its equivalent in experience, plus 1 year progressive experience. Accurate Mechanical, Inc., New York City, NY. Resume to jobs@accuratemechanical.com Close field Supervision of Foremen and operatives, direction and coordination of work. Attend job sites and Office Meetings. Set up Office CAD facilities and sole producer of company design work and Shop drawings. Produce specific material, fixture and equipment submittal packages. Produce change order estimates. Produce and keep track of inspection and test results/logs. Liaise with Department of Buildings and Special third party Inspectors. Order and track materials, plumbing fixtures and equipment. Follow up, organize and supervise Vendors and Subcontractors. Documentation control of approvals and submittals to General Contractors & Engineers. Overseeing closeout of projects, tracking billing & cash flow of project and purchase orders to ensure payments are received in a timely fashion. Supervising
Testing & Balancing of installed Mechanical systems and ensuring design conditions are met. Closeout documentation and handover of project to client.
Supervision of 10 subordinates made up of Two (2) AutoCad Drafting Technicians, Two (2) Assistant Mechanical
Project Engineers, Four (4) Sheetmetal Mechanics, two (2) Project Supervisors    ",Commensurate with Experience,full-time
https://newyork.craigslist.org/mnh/egr/6176201216.html,Junior Architect - 1 to 3 Year Experience,Chelsea,"
        
Mortar is a growing NY Architectural firm specializing in residential design and construction. We are looking for an experienced junior architect to work on and assist with several new construction multi-family residential projects.

Applicant must be able to manage multiple projects and be part of a production team, be comfortable to attending client meetings and managing the Building Department filing process.

- 1 to 3 years of work experience in all architectural project phases from conceptual design through construction administration

- Familiar with construction detailing and creating a fully coordinated construction document set

- Familiar with NYC Building Department rules and zoning

- Comfortable w/ working in the field with contractors

- Good communication, leadership, and problem-solving skills

- Excellent interpersonal skills to communicate effectively with clients, contractors, and consultants

- Degree from an accredited architecture school

- Self motivated

MORTAR ARCHITECTURE + DEVELOPMENT

www.mortararchdev.com

Please email resume and salary requirements.
    ",Based on experience,full-time
https://newyork.craigslist.org/brk/egr/6176329628.html,Senior Project Architect,Williamsburg,"
        
For 26 years  Joseph Vance Architects has been designing high end, custom residential projects in Manhattan and Brooklyn -- brownstone/townhouse gut renovations, lofts, rooftop additions and conversions of manufacturing buildings to residential. We are a small group of creative problem solvers with a taste for well-crafted design. We value hard work to continuously grow and evolve, pushing boundaries until a project is the best it can be. 

Our current projects include an 11,000sf single family townhouse in Soho with a pool in the cellar and one on the roof; a gut townhouse renovation including a new facade in Chelsea; a ground-up 6 story townhouse on the Upper West Side and a gut renovation of a townhouse in the Brooklyn Heights Historic District with a new garage.

We have an opening for Senior Staff. The position is available to a licensed architect with 10+ years experience.  Position requires extensive experience with high budget NYC private residential renovations.
Candidates should have the following qualifications:

	•	Professional Degree in Architecture
	•	10+ years of experience in an office working on  single family residential (townhouses, brownstones, apartments or new construction)
	•	Experience managing multi million dollar projects without supervision
	•	Experience managing staff
	•	Extensive knowledge of NYC Building codes and the NYC Zoning Resolution
	•	Strong design skills
	•	Some experience in 3D modeling software

This is a full time salaried position with medical benefits (no part-time or freelance positions). Qualified candidates should submit a resume, work samples and salary requirements via .pdf.
    ",Commensurate with Experience,full-time
https://newyork.craigslist.org/brk/egr/6176352853.html,Intermediate Architect,Williamsburg,"
        
For 26 years  Joseph Vance Architects has been designing high end, custom residential projects in Manhattan and Brooklyn - brownstone/townhouse gut renovations, lofts, rooftop additions and conversions of manufacturing buildings to residential. We are a small group of creative problem solvers with a taste for well-crafted design. We value hard work to continuously grow and evolve, pushing boundaries until a project is the best it can be.

Our current projects include an 11,000sf townhouse in Soho with a pool in the cellar and one on the roof, a gut townhouse renovation including a new facade in Chelsea, a ground up new 6 story townhouse in the Upper West Side a gut renovation of a townhouse in the Brooklyn Heights Historic District, and a high end Madison Avenue hair salon

We seek a Project Manager/Project Architect who is as thorough and detailed as they are agile and creative. This person will be working alongside the Principal and responsible for managing residential projects from design to completion, including:

• client meetings

• code and zoning research

• all aspects of design

• coordinating engineering consultants 

• producing full construction documents

• coordinating bidding process 

• construction administration

Candidates should have the following qualifications:

Professional Degree in Architecture 
3-10 years of experience in an office having some experience in single family residential (townhouses, brownstones, apartments or new construction)
The ability to communicate directly with Clients, Contractors and Consultants
A full knowledge and proficiency in 3D software - Archicad /BIM users a plus
This is a full time salaried position with medical coverage (no part-time or freelance positions). Qualified candidates should submit a resume, work samples and salary requirements via .pdf.    ",Commensurate with experience,full-time
https://newyork.craigslist.org/mnh/egr/6176514370.html,Project Architect | Corporate Interiors,Midtown,"
        
Project Architect | Corporate Interiors | Workplace Interiors | Corporate Offices 

Small, established, thriving NYC architecture and design firm with a focus upon medium scale corporate interiors projects. 

Are you a Project Architect with corporate interiors project experience that enjoys a small office where you can be hands-on through the design and construction documents process?  

If so, please submit your PDF resume plus work samples today for immediate consideration

Requirements include: 5+ years of professional experience in NY architecture or design firms. Bachelor of Architecture or Master of Architecture. 
AutoCAD construction documents experience for NYC corporate interiors projects.
    ",100K,full-time
https://newyork.craigslist.org/mnh/egr/6176527488.html,Interior Designer | Corporate Interiors,Midtown,"
        
Interior Designer | Corporate Interiors | Workplace Interiors | Corporate Offices

Are you an Interior Designer with corporate interiors project experience that enjoys a small office where you can be hands-on through the design, construction documents and installation process?

If so, please submit your PDF resume plus work samples today for immediate consideration.

Requirements include:

5+ years of professional experience in NY architecture or design firms.

BFA Interior Design or higher from an Accredited University.

AutoCAD construction documents / construction drawings experience for NYC corporate interiors projects.

Job Type: Full-time

Salary: $90,000.00 /year    ",90K,full-time
https://newyork.craigslist.org/que/egr/6176530783.html,Estimator for Metal Fabrication Co.,Maspeth,"
        
Miscellaneous Metal Fabricator looking for a full time experienced estimator with a least 5 years experience.    Must be able to interpret Construction Documents, Architectural Drawings and Specifications accurately.

Communicate with customers, architects, engineers and contractors to clarify information and resolve issues

Must be dependable, detail oriented, self-motivated and looking for stable environment.    ",Based on experience,full-time
https://newyork.craigslist.org/brk/egr/6176892860.html,Architecture Firm Seeking Junior Architect,Brooklyn,"
        
Busy architecture firm seeking Junior Architect.

Starting part-time with possible full-time position.

Requirements & Qualifications:

-BA in Architecture.
-One year minimum experience.
-Proficiency with AutoCAD.
-Some experience working previously for architecture firm is preferred.
-Proven ability to draft based off initial measurements and photos.
-Assisting architects and engineers on site visits to measure and draft new projects.
-Complete site visit reports with photo documentation.
-Good communication skills.
-Daily correspondence with team to give updates on status of all current projects.

*Applicants with Drivers License are preferred, as you may be asked to drive to site visits.

    ",Commensurate with experience.,part-time
https://newyork.craigslist.org/que/egr/6176706804.html,Structural Engineer,Rego Park,"
        
R & O Engineering, PC one of the leading Structural Engineering Company in Queens, NY is seeking a full time Structural Engineer. Responsibilities for this job includes planing, reviewing, and finalizing projects according to deadlines.

REQUIREMENTS AND RESPONSIBILITIES

· BS or MS degree in Structural or Civil Engineering.
. Structural analysis and design- more than three years.
· Excellent communication skills (internal and external).
· Experience in NYC projects, working knowledge of New York City codes.
· Manage multiple projects.
· Ability to effectively manage multiple tasks and projects in the same time.
· Proven ability to successfully deliver projects on time.
. Engineering of steel, light gauge design, masonry design and Concrete superstructures.
. Design of structural  systems for small complex buildings.
· Visual acuity adequate to perform job duties, including reading information from printed sources and computer screen.
. Be informed and communicative about new and old projects.
. Coordinate and respond to client requests for changes in project scope, address revisions.
. Knowledge of structural software skills including AutoCAD, Etabs, RAM, Safe, and PCA, 

R & O Engineering is proud to be an equal opportunity employer. We offer a competitive salary and good benefits package, including healthcare benefits. Interested candidates, please forward resume and salary requirements.

Job Type: Full-time

    ",medical coverage,full-time
https://newyork.craigslist.org/mnh/egr/6176803151.html,Project Engineer - GEOTECH,NYC,"
        
Job:		Project Engineer 
Location:	New York City
Responsibilities:
•	Estimating
•	Planning and scheduling
•	Procurement of materials
•	Quality control
•	Job cost tracking and reporting
•	Safety compliance
•	Office and field work
•	Effective written and verbal communications w/ Company and Clients
•	Outstanding work ethic and positive attitude.
Requirements:
•	BS degree in Civil Engineering or related field
•	Three years' relevant work experience in deep foundation industry
•	Computer proficiency
•	Strong communication skills
•	Ability to perform physical work on jobsites including hands on labor, power tools and some heavy equipment.
    ",Based on experience,full-time
https://newyork.craigslist.org/mnh/egr/6176853938.html,Quality Assurance for Architecture Firm,Midtown West,"
        
Description:
 
SBLM Architects seeks a Quality Assurance person responsible for ensuring Construction Documents are of the highest quality and consistency through monitoring the progress of the project from inception to completion. 


Responsibilities:
•	Reviews drawings for inconsistencies and quality
•	Meet with project team to explain errors, corrections and changes
•	Assist project managers coordinating architectural drawings with consultant drawings
•	Provides assistance to AutoCad manager with training for drafters

Qualifications:
•	Specialized training in architecture and construction with related work experience.
•	Have demonstrated leadership skills
•	Ability to quickly grasp technical concepts and develop appropriate approach
•	Strong understanding of various quality assurance technologies 

Requirements:
•	Minimum of 15 years demonstrated experience 
•	Knowledge of building codes, accessibility codes and local laws
•	Knowledge of building design, materials and construction methods
•	Understand structural, MEP and other consultant's drawings 
•	Ability to communicate with precise clarity
•	Able to engage multiple teams effectively and drive quality of best practices


Compensation and Benefits:
We offer a competitive salary, and our benefits include medical, dental insurance, 401K retirement plan, Long Term Disability and flexible spending plan. 



    ",competitive,full-time
https://newyork.craigslist.org/wch/egr/6176675991.html,Administrative assistant,Croton on Hudson,"
        
Part time position in a small architectural practice to manage office and project related activities including scheduling meetings, correspondence, material and product research, and office production. Skills in MSWord, Excel, and Powerpoint necessary.  Additional skills in Quickbooks would also be useful.    ",negotiable,part-time
https://newyork.craigslist.org/mnh/egr/6176955464.html,Field Service Engineer,,"
        
We are looking for a self motivated Field Service Engineer with a demonstrated background in hands on repair and maintenance of laboratory instrumentation, to further enhance TTP Labtech's US service and support organization. 

Working in partnership with our existing team of product specialists, you will demonstrate a high level of competence in most engineering disciplines. Experience working with electromechanical and automated systems is essential to this role as are excellent communication skills and a proactive approach to workload. Previous experience within the pharmaceutical and healthcare sectors and an understanding of optical and laser based systems would be advantageous but not essential

Working independently from home, you will be enthusiastic, committed and ready to take responsibility for coordinating and managing your own time to ensure service calls are prioritized and followed through to completion. The primary area served by this new position will be the Northeast Region, with a solid base of instrumentation in and around the Boston area. Candidates will be expected to travel on occasion to cover for our other regions across the US. Candidates should anticipate on average, 5 - 8 days per month of overnight travel.

We offer highly attractive salaries and a comprehensive benefit package which includes a 401K plan, healthcare coverage and a car allowance. TTP Latch will provide product training for the successful candidate which will take place in the US and at our headquarters in Cambridge, UK.

This vacancy presents an opportunity to provide on-site and remote engineering/technical support for an exciting range of new products and will therefore best suit candidates seeking a varied, challenging and stimulating work experience. Only qualified candidates will be considered
    ",attractive salary and benefits,full-time
